#############################################;;;;;;;;;;;;;;x
#National Focuses;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
199937;Argiculture RGO Change;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME199937;Agriculture RGO Change (State);;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC199937;Select one of the following Goods you would like to replace an existing RGO with!\n[ßGNOTEßb]: Cool down is 5 years for every option and 1 year for not choosing.\n\n\n\nßRIMPORTANT\n\nßRMouse over each option to see what province is being targeted.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT199937OPTA;Wool;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT199937OPTB;Silk;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT199937OPTC;Cotton;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT199937OPTD;Cattle;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT199937OPTE;Fish;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT199937OPTF;Fruit;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT199937OPTG;Grain;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT199937OPTI;Tobacco;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT199937OPTJ;Tea;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT199937OPTK;Coffee;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT199937OPTL;Opium;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT199937OPTH;I'd rather not change anything.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
#Credit to Zombie Freak for the Fake War decision;;;;;;;;;;;;;;x
start_fake_war_title;ßYTake Direct Control over Puppet Units;;;;;;;;;;;;;;x
start_fake_war_desc;Use this decision to declare a "fake" war with a invisible country to allow you to take control of puppet units in peacetime, or re-enable control in a war in which it is bugged.\n You will be able to peace out with it at any time with another decision.;;;;;;;;;;;;;;x
end_fake_war_title;ßYReturn Control of Puppet Units;;;;;;;;;;;;;;x
end_fake_war_desc;Ends the "fake" war and thus relinquishes your control of the puppets.;;;;;;;;;;;;;;x
tier_2_title;ßGTier 2 National Focuses Unlocked!;;;;;;;;;;;;;;x
tier_2_desc;With the discovery of Associatinism, you have begun to explore new methods of controlling your nations thinking.;;;;;;;;;;;;;;x
tier_3_title;ßGTier 3 National Focuses Unlocked!;;;;;;;;;;;;;;x
tier_3_desc;With the discovery of Associatinism, you have begun to explore new methods of controlling your nations thinking.;;;;;;;;;;;;;;x
tier_4_title;ßGTier 4 National Focuses Unlocked!;;;;;;;;;;;;;;x
tier_4_desc;With the discovery of Associatinism, you have begun to explore new methods of controlling your nations thinking.;;;;;;;;;;;;;;x
tier_5_title;ßGTier 5 National Focuses Unlocked!;;;;;;;;;;;;;;x
tier_5_desc;With the discovery of Associatinism, you have begun to explore new methods of controlling your nations thinking.;;;;;;;;;;;;;;x
tier_6_title;ßGTier 6 National Focuses Unlocked!;;;;;;;;;;;;;;x
tier_6_desc;With the discovery of Associatinism, you have begun to explore new methods of controlling your nations thinking.;;;;;;;;;;;;;;x
clear_psychology_bonus_title;ßRClear All National Promotion Bonuses;;;;;;;;;;;;;;x
clear_psychology_bonus_desc;This decision clears all of your current national promotion bonuses, allowing you to choose different options for the bonuses you do have unlocked.;;;;;;;;;;;;;;x
france_flower_title;France, Flower of Europe!;;;;;;;;;;;;;;x
france_flower_desc;As France's prestige reaches unprecedented heights, it serves as a catalyst for the remarkable growth of its population. The allure of France's cultural magnificence, its illustrious history, and its unparalleled contributions to the realms of art, literature, and philosophy have captivated the hearts and minds of people from far and wide. The reputation of France as a center of refinement and sophistication has drawn countless individuals seeking to be part of its vibrant tapestry. The population surges as ambitious dreamers, talented artisans, and aspiring intellectuals flock to the nation, driven by the promise of a brighter future and the opportunity to bask in the radiance of France's prestige. The cosmopolitan cities of Paris, Bordeaux, and Lyon become bustling hubs of activity, buzzing with the energy of a diverse populace united by their shared desire to be part of the grand French narrative. As the population expands, so too does the nation's potential, with each new inhabitant adding to the rich mosaic of ideas, creativity, and innovation that propels France forward. This virtuous cycle of prestige and population growth intertwines, solidifying France's position as a global powerhouse, where the allure of its prestige continues to shape the destiny of a nation destined for greatness.;;;;;;;;;;;;;;x
#CREDIT to Keving for the Following;;;;;;;;;;;;;;x
z1manage_grants_title;ßYManage Money Grants and Military Supplies Aid;;;;;;;;;;;;;x
z1manage_grants_desc;Triggers an event that lets you enable giving grants, deny giving grants, or request money and military goods from other human players.;;;;;;;;;;;;;x
requested_grant;Requested Grant;;;;;;;;;;;;;x
requested_grant_desc;We have recently requested a grant and must wait awhile before asking for another one.;;;;;;;;;;;;;x
EVTNAMEgrantoptions;Grant Options;;;;;;;;;;;;;x
EVTDESCgrantoptions;In order to give player grants or military supplies, select the enable giving aid option. If you wish to automatically deny grants and military supplies, select the deny giving aid option. If you are asking for a money grant or military supplies, select the type of aid you wish to receive. Note that if you wish to give military supplies to another player, you must manually set your stockpile.;;;;;;;;;;;;;x
EVTNAMEinsufficientmoney;Insufficient Stockpile;;;;;;;;;;;;;x
EVTDESCinsufficientmoney;We do not have the required stockpile of supplies that we wish to send.;;;;;;;;;;;;;x
EVTOPTAinsufficientmoney;Ok.;;;;;;;;;;;;;x
EVTNAMEgivemoney;$FROMCOUNTRY$ Requests a Grant;;;;;;;;;;;;;x
EVTDESCgivemoney;$FROMCOUNTRY$ has asked us for a grant. Shall we give it to them?;;;;;;;;;;;;;x
Give_Nothing;Don't give anything.;;;;;;;;;;;;;x
Give_0.05M_Grant;Give them 50,000.;;;;;;;;;;;;;x
Give_0.1M_Grant;Give them 100,000.;;;;;;;;;;;;;x
Give_0.25M_Grant;Give them 250,000.;;;;;;;;;;;;;x
Give_0.5M_Grant;Give them 500,000.;;;;;;;;;;;;;x
Give_1M_Grant;Give them 1,000,000.;;;;;;;;;;;;;x
Give_2M_Grant;Give them 2,000,000.;;;;;;;;;;;;;x
EVTNAMEgiveartillery;$FROMCOUNTRY$ Requests Artillery;;;;;;;;;;;;;x
EVTDESCgiveartillery;$FROMCOUNTRY$ has asked us for a shipment of artillery. Shall we give it to them?;;;;;;;;;;;;;x
Give_200_Artillery;Give them 200.;;;;;;;;;;;;;x
Give_500_Artillery;Give them 500.;;;;;;;;;;;;;x
Give_1000_Artillery;Give them 1000.;;;;;;;;;;;;;x
Give_1500_Artillery;Give them 1500.;;;;;;;;;;;;;x
Give_1999_Artillery;Give them 1999.;;;;;;;;;;;;;x
EVTNAMEgiveammunition;$FROMCOUNTRY$ Requests Ammunition;;;;;;;;;;;;;x
EVTDESCgiveammunition;$FROMCOUNTRY$ has asked us for a shipment of ammunition. Shall we give it to them?;;;;;;;;;;;;;x
Give_200_Ammunition;Give them 200.;;;;;;;;;;;;;x
Give_500_Ammunition;Give them 500.;;;;;;;;;;;;;x
Give_1000_Ammunition;Give them 1000.;;;;;;;;;;;;;x
Give_1500_Ammunition;Give them 1500.;;;;;;;;;;;;;x
Give_1999_Ammunition;Give them 1999.;;;;;;;;;;;;;x
EVTNAMEgivesmallarms;$FROMCOUNTRY$ Requests Small Arms;;;;;;;;;;;;;x
EVTDESCgivesmallarms;$FROMCOUNTRY$ has asked us for a shipment of small arms. Shall we give it to them?;;;;;;;;;;;;;x
Give_200_Small_Arms;Give them 200.;;;;;;;;;;;;;x
Give_500_Small_Arms;Give them 500.;;;;;;;;;;;;;x
Give_1000_Small_Arms;Give them 1000.;;;;;;;;;;;;;x
Give_1500_Small_Arms;Give them 1500.;;;;;;;;;;;;;x
Give_1999_Small_Arms;Give them 1999.;;;;;;;;;;;;;x
EVTNAMEgivesteamerconvoys;$FROMCOUNTRY$ Requests Steamer Convoys;;;;;;;;;;;;;x
EVTDESCgivesteamerconvoys;$FROMCOUNTRY$ has asked us for a shipment of steamer convoys. Shall we give it to them?;;;;;;;;;;;;;x
Give_200_Steamer_Convoys;Give them 200.;;;;;;;;;;;;;x
Give_500_Steamer_Convoys;Give them 500.;;;;;;;;;;;;;x
Give_1000_Steamer_Convoys;Give them 1000.;;;;;;;;;;;;;x
Give_1500_Steamer_Convoys;Give them 1500.;;;;;;;;;;;;;x
Give_1999_Steamer_Convoys;Give them 1999.;;;;;;;;;;;;;x
EVTNAMEgiveclipperconvoys;$FROMCOUNTRY$ Requests Clipper Convoys;;;;;;;;;;;;;x
EVTDESCgiveclipperconvoys;$FROMCOUNTRY$ has asked us for a shipment of clipper convoys. Shall we give it to them?;;;;;;;;;;;;;x
Give_200_Clipper_Convoys;Give them 200.;;;;;;;;;;;;;x
Give_500_Clipper_Convoys;Give them 500.;;;;;;;;;;;;;x
Give_1000_Clipper_Convoys;Give them 1000.;;;;;;;;;;;;;x
Give_1500_Clipper_Convoys;Give them 1500.;;;;;;;;;;;;;x
Give_1999_Clipper_Convoys;Give them 1999.;;;;;;;;;;;;;x
EVTNAMEgivecannedfood;$FROMCOUNTRY$ Requests Canned Food;;;;;;;;;;;;;x
EVTDESCgivecannedfood;$FROMCOUNTRY$ has asked us for a shipment of canned food. Shall we give it to them?;;;;;;;;;;;;;x
Give_200_Canned_Food;Give them 200.;;;;;;;;;;;;;x
Give_500_Canned_Food;Give them 500.;;;;;;;;;;;;;x
Give_1000_Canned_Food;Give them 1000.;;;;;;;;;;;;;x
Give_1500_Canned_Food;Give them 1500.;;;;;;;;;;;;;x
Give_1999_Canned_Food;Give them 1999.;;;;;;;;;;;;;x
EVTNAMEgivebarrels;$FROMCOUNTRY$ Requests Tank Barrels;;;;;;;;;;;;;x
EVTDESCgivebarrels;$FROMCOUNTRY$ has asked us for a shipment of tank barrels. Shall we give it to them?;;;;;;;;;;;;;x
Give_200_barrels;Give them 200.;;;;;;;;;;;;;x
Give_500_barrels;Give them 500.;;;;;;;;;;;;;x
Give_1000_barrels;Give them 1000.;;;;;;;;;;;;;x
Give_1500_barrels;Give them 1500.;;;;;;;;;;;;;x
Give_1999_barrels;Give them 1999.;;;;;;;;;;;;;x
EVTNAMEgiveaeroplanes;$FROMCOUNTRY$ Requests Aeroplanes;;;;;;;;;;;;;x
EVTDESCgiveaeroplanes;$FROMCOUNTRY$ has asked us for a shipment of aeroplanes. Shall we give it to them?;;;;;;;;;;;;;x
Give_200_aeroplanes;Give them 200.;;;;;;;;;;;;;x
Give_500_aeroplanes;Give them 500.;;;;;;;;;;;;;x
Give_1000_aeroplanes;Give them 1000.;;;;;;;;;;;;;x
Give_1500_aeroplanes;Give them 1500.;;;;;;;;;;;;;x
Give_1999_aeroplanes;Give them 1999.;;;;;;;;;;;;;x
EVTNAMEgivefuel;$FROMCOUNTRY$ Requests Fuel;;;;;;;;;;;;;x
EVTDESCgivefuel;$FROMCOUNTRY$ has asked us for a shipment of fuel. Shall we give it to them?;;;;;;;;;;;;;x
Give_200_fuel;Give them 200.;;;;;;;;;;;;;x
Give_500_fuel;Give them 500.;;;;;;;;;;;;;x
Give_1000_fuel;Give them 1000.;;;;;;;;;;;;;x
Give_1500_fuel;Give them 1500.;;;;;;;;;;;;;x
Give_1999_fuel;Give them 1999.;;;;;;;;;;;;;x
#Credit End;;;;;;;;;;;;;;x
EVTNAME123412350;Literacy Fix for the Chinese;;;;;;;;;;;;;x;;;;;;;;;;;
EVTDESC123412350;This event increases the literacy rating for Chinese POPs to 20%. This reduce some of the unwarranted handicap on China.;;;;;;;;;;;;;x
tainan_treaty_port_title;The Tainan Treaty Port;;;;;;;;;;;;;x
tainan_treaty_port_desc;The island of Taiwan has always maintained some level of independence from the mainland, and even without official Qing assistance, this island has prospered well.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
switch_to_diplomacy_title;Embrace the Ideal of Diplomacy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_diplomacy_desc;The channels of power require an eye for detail, a fine touch, and a silver tongue. Let our people focus our energies into refining these qualities so we may be masters over those who are less.. refined.\n\nßYThe modifiers for this NV are:ßW\nßGDiplomatic Points Generation: +200%\nBase Influence Points Generation: +50%\nInfamy Decay Speed: +100%\nFaster CB Generation Speed: +50%ßW;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_education_title;Embrace the Ideal of Education;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_education_desc;Our people must look forward, ignoring the wanton worries of our rivals. Wield logic and rationality to march forward!\n\nßYThe modifiers for this NV are:ßW\nßGEducation Efficiency: +40%\nCulture Tech Research Bonus: +5%ßW;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_order_title;Embrace the Ideal of Order;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_order_desc;The foreigners progress and dominate through an orderly and organized society, based on a sense of duty to their country. If we were to embrace this ideal, we might strive as they do.\n\nßYThe modifiers for this NV are:ßW\nßGOrganization Regain Rate: +5%\nLand Unit Starting Experience: +5%\nLeadership Points Gain: +100%\nArmy Tech Research Bonus: +5%ßW;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_production_title;Embrace the Ideal of Productivity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_production_desc;The foreigners progress through an industrious society based on hard work. If we were to embrace this ideal, we might progress as they do.\n\nßYThe modifiers for this NV are:ßW\nßGFactory Input: -5%\nFactory Output: +25%\nßGCommerce Tech Research Bonus: +5%\nIndustry Tech Research Bonus: +5%ßW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_autocracy_title;Embrace the Ideal of Autocracy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_autocracy_desc;The foreigners progress through a society based on strong leadership, obedience and loyalty. If we were to embrace this ideal, we might progress as they do.\n\nßYThe modifiers for this NV are:ßW\nßGRuling Party Support: +30%\nLeadership Modifier: +100%\nArmy Tech Research Bonus: +5%ßW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_equality_title;Embrace the Ideal of Equality;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
switch_to_equality_desc;It is time for our nation to change the character of our people, to encourage them to embrace the values of equality and social fairness above all else.\n\nßYThe modifiers for this NV are:ßW\nßGBonus Assimilation Rate: +50%\nCulture Tech Research Bonus: +5%ßW;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
switch_to_liberty_title;Embrace the Ideal of Exploitation;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
switch_to_liberty_desc;It is time for our nation to change the character of our people, to encourage them to consume and exploit the resources of the world to our benefit!\n\nßYThe modifiers for this NV are:ßW\nßGRGO Throughput: +10%\nFactory Input: -5%\nFactory Output: +5%ßW;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTOPTA99999901;Nice.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA99999902;Nice.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA99999903;Nice.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA99999904;Nice.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA99999905;Nice.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME99999901;Tractors and Trawlers;;;;;;;;;;;;;;x
EVTDESC99999901;Mechanized farming, mining, and fishing has arrived in this country, which facilitates an increase in raw resource production.;;;;;;;;;;;;;;x
EVTNAME99999902;Electricity;;;;;;;;;;;;;;x
EVTDESC99999902;Electricity has arrived in this country, which facilitates an increase in raw resource production and industrial throughput.;;;;;;;;;;;;;;x
EVTNAME99999903;Nitroglycerin;;;;;;;;;;;;;;x
EVTDESC99999903;Nitroglycerin has arrived in this country, which facilitates an increase in raw resource production.;;;;;;;;;;;;;;x
EVTNAME99999904;Commercial Retailers;;;;;;;;;;;;;;x
EVTDESC99999904;Establishment of complex distribution channels has begun in this country, which facilitates an increase in raw resource production.;;;;;;;;;;;;;;x
EVTNAME99999905;Mechanized Production;;;;;;;;;;;;;;x
EVTDESC99999905;Mechanized production has arrived in this country, which facilitates an increase in raw resource production and industrial throughput.;;;;;;;;;;;;;;x
country_tractors;Tractors and Trawlers;;;;;;;;;;;;;;;;;;x,,,,,
desc_country_tractors;Mechanized farming, mining, and fishing has arrived in this country, which facilitates an increase in raw resource production.;;;;;;;;;;;;;;;;;;;x,,,,,
country_electricity;Electricity;;;;;;;;;;;;;;;;;;x,,,,,
desc_country_electricity;Electricity has arrived in this country, which facilitates an increase in raw resource production.;;;;;;;;;;;;;;;;;;;x,,,,,
country_nitroglycerin;Nitroglycerin;;;;;;;;;;;;;;;;;;x,,,,,
desc_country_nitroglycerin;Nitroglycerin has arrived in this country, which facilitates an increase in raw resource production.;;;;;;;;;;;;;;;;;;;x,,,,,
country_distribution_channels;Commercial Retailers;;;;;;;;;;;;;;;;;;x,,,,,
desc_country_distribution_channels;Establishment of complex distribution channels have begun in this country, which facilitates an increase in raw resource production.;;;;;;;;;;;;;;;;;;;x,,,,,
country_machine_tools;Mechanized Production;;;;;;;;;;;;;;;;;;x,,,,,
desc_country_machine_tools;Mechanized production has arrived in this country, which facilitates an increase in raw resource production and industrial throughput.;;;;;;;;;;;;;;;;;;;x,,,,,
equatoria_expedition_ARA_title;Launch Equatoria Expedition;;;;;;;;;;;;;x;;;;;;;;;;;
equatoria_expedition_ARA_desc;The Khedive of Egypt, Isma'il I commissioned an expedition to explore the Equatoria region south of the Sudan, and to organize a new Egyptian province there. A British explorer and engineer named Samuel White Baker who had led an expedition down the Nile in 1865 was contracted by the Khedive to lead the Egyptian forces and to be the first Governor-General of the new territory..;;;;;;;;;;;;;x;;;;;;;;;;;
conquest_of_darfur_ARA_title;Begin Conquest of Darfur;;;;;;;;;;;;;x;;;;;;;;;;;
conquest_of_darfur_ARA_desc;An expansionist Khedive, Isma'il I moved to incorporate the territory of Darfur into the Egyptian Sudan in 1874.;;;;;;;;;;;;;x;;;;;;;;;;;
craftsmen_fix_cooldown;Craftsmen Fix Cooldown;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;
craftsmen_fix_cooldown_desc;Craftsmen Fix Cooldown is 10 years.;;;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;
bureaucrats_fix_cooldown;Non-Accepted Bureaucrats Decision Cooldown;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;
bureaucrats_fix_cooldown_desc;Non-Accepted Bureaucrats Decision Cooldown is 10 years.;;;;;;;;;;;;;x,,,,,,,,,,,,;;;;;;;;;;;
anti_italy_title;Form Anti-Italy;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
anti_italy_desc;Our regional rivals are promoting pan-Italian nationalism in an attempt to legitimize the conquest of their neighbors! We must form a counter bloc to stop their clearly expansionist policy.
italy_victory_title;Italy Has Pervailed!;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
italy_victory_desc;The Italian peninsula has been united! No longer will pretender elements exist within Italy.;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
anti_italy_victory_title;Anti-Italy Has Prevailed!;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
anti_italy_victory_desc;We have crushed our pathetic rival's attempt at unifying the Italian peninsula under their guise of nationalism. Now we must unite the Italian peninsula under OUR guise of nationalism!;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
ait_italia_irredenta_title;Italia Irredenta;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
ait_italia_irredenta_desc;The Italian Irredentist movement strove for the transfer to the Kingdom of Italy of all territories in the immediate vicinity of the Kingdom which were largely or partly seen as populated by ethnic Italians. Not only did this include claims to Austrian lands in Italy proper, but it also meant territorial ambitions further into Dalmatia, and Austria.;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
ait_claim_the_adriatic_title;Claim the Adriatic;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
ait_claim_the_adriatic_desc;The Adriatic Sea, a region that is historically Italian, is within our grasp and many Italians live in the lands around it to this day. It's time to assert our hegemony on the territory around it, safeguarding the Italians that still live there.;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
annex_ai_australia_title;Annex AI Australia;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
annex_ai_australia_desc;If Australia is AI for the first year of the game, you may annex it automatically with this decision. DO NOT WAIT.;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
annex_ai_south_africa_title;Annex AI South Africa;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
annex_ai_south_africa_desc;If South Africa is AI for the first year of the game, you may annex it automatically with this decision. DO NOT WAIT.;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
annex_ai_canada_title;Annex AI Canada;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
annex_ai_canada_desc;If Canada is AI for the first year of the game, you may annex it automatically with this decision. DO NOT WAIT.;;;;;;;;;;;;;X,,,,,,,,,,,,,,;;;;;;;;;;;
EVTNAME9999901;Craftsmen Exploit Salvage;;;;;;;;;;;;;;x
EVTDESC9999901;This event converts all non-core/non-accepted craftsmen on your cores into artisans.;;;;;;;;;;;;;;x
EVT2600OPTA;Integrate Them.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT2600OPTB;Reject Them.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVT2605OPTA;Hurrah!;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x
unciv_protection_on_title;1865 Protection ON (Unavailable after 1836);;;;;;;;;;;;;;x
unciv_protection_on_desc;China and Japan specific decision that protects you until 1865 from acquire land CBs, but also blocks you from building them.USE AT YOUR OWN DISCRETION.;;;;;;;;;;;;;;x
unciv_protection_off_title;1865 Protection OFF (Unavailable after 1836);;;;;;;;;;;;;;x
unciv_protection_off_desc;China and Japan specific decision that turns off your protection from acquire land CBs, that you otherwise would have until 1865. USE AT YOUR OWN DISCRETION.;;;;;;;;;;;;;;x
craftsmen_fix_title;Craftsmen Salvage Decision (10 year cooldown);;;;;;;;;;;;;;x
craftsmen_fix_desc;This decision is intended to salvage your country after it has been craftsmen hijacked. It will revert all non-core/non-accepted craftsmen on your cores to artisans so that your core craftsmen will start working. (Think South Germans in Venetia hijacking.) BECAREFUL OF USE.;;;;;;;;;;;;;;x
bureaucrats_fix_title;ßYRemove Minorities from Administrative Positions (10 Year Cooldown);;;;;;;;;;;;;;x
bureaucrats_fix_desc;Our government is in need of restructuring due to seperatists corrupting our ranks, especially in states and colonies where our language is hardly spoken. Something must be done to filter out the dissenting elements within the administration left in these areas to make way for a more loyal bureaucracy.\n\nßGAll Non-Accepted Bureaucrats will be converted into Artisans;;;;;;;;;;;;;;x
france_sphere_jap_title;Ask The French Empire for Support;;;;;;;;;;;;;;x
france_sphere_jap_desc;There is such beauty and strength in Paris that could help us craft our destiny in the East. Perhaps, we could create something out of this admiration. (Decision only available in 1836);;;;;;;;;;;;;;x
britain_sphere_jap_title;Ask The British Empire for Support;;;;;;;;;;;;;;x
britain_sphere_jap_desc;The world's oceans are big enough for the two of us, surely the British Empire will understand then that we require her resources to prosper in our time of need. (Decision only available in 1836);;;;;;;;;;;;;;x
usa_sphere_jap_title;Ask the United States for Support;;;;;;;;;;;;;;x
usa_sphere_jap_desc;Clearly we cannot trust other interests in Asia, but we can't fuel this machine on good will. There appears to be a budding nation across the Pacific... they may be able to provide us with markets in our time of need. (Decision only available in 1836);;;;;;;;;;;;;;x
rus_sphere_jap_title;Ask Russian Empire for Support;;;;;;;;;;;;;;x
rus_sphere_jap_desc;If our interests are in China, then surely allying ourselves with the next best thing to overcome her would be the right course of action. (Decision only available in 1836);;;;;;;;;;;;;;x
change_tech_school_on_title;Change Tech School (Hidden);;;;;;;;;;;;;;x
change_tech_school_on_desc;Show Tech School Decisions;;;;;;;;;;;;;;x
change_tech_school_off_title;Change Tech School (Showing);;;;;;;;;;;;;;x
change_tech_school_off_desc;Hide Tech School Decisions\n\nNote: If you don't see any options, scroll down in your decisions menu to see options that are currently unavailable to you.;;;;;;;;;;;;;;x
player_alliances_title;Ally All Player Nations;;;;;;;;;;;;;;x
player_alliances_desc;Automatically allies all player nations. DO NOT SPAM.;;;;;;;;;;;;;;x
total_war_cb_title;Enables Total Annexation CBs;;;;;;;;;;;;;;x
total_war_cb_desc;Enables total annexation CBs for players in the game. (Requires no building);;;;;;;;;;;;;;x
total_war_cb_safety_title;Total Annexation CBs Safety Decision;;;;;;;;;;;;;;x
total_war_cb_safety_desc;Disables the safety on enabling Total Annexation CBs.;;;;;;;;;;;;;;x
csa_core_cleanup_title;Clean up old CSA cores;;;;;;;;;;;;;;x
csa_core_cleanup_desc;This decision removes the old CSA cores to help prevent a weird rebel issue that occurs because of core changes for the assimilation rework.;;;;;;;;;;;;;;x
form_peru_bolivia_confederation_title;Form The Peru-Bolivian Confederation;;;;;;;;;;;;;;x
form_peru_bolivia_confederation_desc;The time to unite the Andean peoples is upon us! We must create a vanguard nation state to call all Andeans home. Long live Peru-Bolivia!;;;;;;;;;;;;;;x
fuck_ai_immigration_title;Fuck AI Immigration;;;;;;;;;;;;;;x
fuck_ai_immigration_desc;This decision removes AI nations from immigration priority entirely. Immigrants will only go to player nations.;;;;;;;;;;;;;;x
enact_the_homestead_act_mexico_title;The Mexican Homestead Act;;;;;;;;;;;;;;x
enact_the_homestead_act_mexico_desc;During this time period, there were land reforms in Mexico very similar to the United States Homestead Act.;;;;;;;;;;;;;;x
assert_on_steppe_title;Assert Ourselves in Central Asia;;;;;;;;;;;;;;x
assert_on_steppe_desc;The Major Powers chaffing at our periphery is inclining us to attempt projecting into the steppe, but who could possibly own such a vast region with land ownership? The real value is the people themselves.;;;;;;;;;;;;;;x
NORMAL_PUNITIVE_EXPEDITION_WAR_NAME;The $ORDER$$FIRST$-$SECOND$ War;;;;;;;;;;;;;;;;;;;;x,,,
